STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       1262;20011030;   10;  10.9;   3.7;   10;   0.0;   0;    6.300;   0;   4.7;  11.8;  972.90;   14.0;   75.00;   19.4;    7.1;    3.6;eor
       1262;20011031;   10;  17.5;   3.4;   10;   6.4;   6;    8.600;   0;   4.4;   9.3;  969.50;   12.4;   70.00;   22.5;    3.5;    0.6;eor
       1262;20011101;   10;  10.0;   4.3;   10;   0.0;   0;    5.600;   0;   2.9;   7.5;  981.50;    6.5;   78.00;    9.5;    3.6;    1.2;eor
       1262;20011102;   10;   4.9;   1.5;   10;   0.0;   0;    4.500;   0;   3.5;   7.0;  986.40;    5.0;   81.00;    9.5;    0.7;   -2.5;eor
       1262;20011103;   10;   6.4;   1.7;   10;   0.0;   0;    9.300;   0;   0.5;   7.5;  979.50;    4.6;   89.00;   11.2;   -0.5;   -2.8;eor
       1262;20011104;   10;   4.9;   1.2;   10;   0.0;   0;    8.400;   0;   1.6;   7.3;  970.40;    4.8;   86.00;   12.5;   -1.3;   -2.4;eor
       1262;20011105;   10;   7.5;   2.1;   10;   0.0;   0;    1.900;   0;   6.4;   8.0;  970.00;    6.8;   82.00;   11.1;    4.1;    1.7;eor
       1262;20011106;   10;  16.5;   4.7;   10;   3.8;   6;    0.700;   0;   7.7;   7.8;  965.20;    6.4;   83.00;    9.7;    3.7;    1.6;eor
       1262;20011107;   10;  15.7;   7.0;   10;  14.5;   6;    0.100;   0;   7.8;   9.2;  959.30;    8.0;   86.00;   10.5;    5.7;    4.8;eor
       1262;20011108;   10;  25.0;  10.7;   10;   2.9;   8;    0.600;   0;   8.0;   8.3;  946.00;    9.5;   71.00;   12.4;    3.1;    2.2;eor
       1262;20011109;   10;  16.5;   4.0;   10;   0.2;   7;    0.000;   0;   7.3;   5.2;  958.50;    1.2;   77.00;    3.1;   -2.0;   -4.3;eor
       1262;20011110;   10;   8.2;   2.7;   10;   0.0;   0;    5.000;   0;   2.4;   4.4;  974.50;   -1.3;   80.00;    3.8;   -4.1;   -6.9;eor
       1262;20011111;   10;   5.8;   2.2;   10;   0.0;   0;    8.600;   0;   2.4;   4.3;  970.40;   -1.5;   79.00;    3.9;   -6.2;   -8.9;eor
       1262;20011112;   10;   5.0;   1.9;   10;   1.1;   6;    0.000;   0;   6.9;   5.1;  962.00;   -1.3;   92.00;    1.4;   -3.7;   -5.8;eor
       1262;20011113;   10;   5.6;   2.7;   10;   7.8;   8;    0.000;   0;   8.0;   6.6;  959.80;    1.4;   97.00;    2.9;    0.0;   -0.2;eor
       1262;20011114;   10;-999;   1.4;   10;   0.0;   7;    1.700;   1;   6.5;   5.2;  971.20;   -1.0;   91.00;    1.0;   -5.1;   -6.3;eor
       1262;20011115;   10;   9.5;   2.5;   10;   0.0;   0;    8.300;   0;   0.8;   4.6;  981.50;   -2.4;   90.00;    1.9;   -5.8;   -8.0;eor
       1262;20011116;   10;   3.1;   1.0;   10;   0.0;   7;    0.000;   0;   8.0;   5.3;  983.00;   -2.1;   99.00;    0.6;   -6.0;   -5.8;eor
       1262;20011117;   10;   5.5;   2.0;   10;   0.0;   0;    0.000;   0;   7.8;   5.7;  979.20;   -0.4;   96.00;    0.4;   -1.9;   -3.0;eor
       1262;20011118;   10;   4.8;   1.7;   10;   0.0;   6;    0.000;   0;   8.0;   5.6;  970.40;   -0.2;   93.00;    0.9;   -1.6;   -1.2;eor
       1262;20011119;   10;   4.3;   1.9;   10;   0.0;   8;    0.000;   0;   7.8;   5.2;  969.20;   -1.3;   94.00;   -0.2;   -1.9;   -2.9;eor
       1262;20011120;   10;   4.8;   1.8;   10;   0.0;   0;    0.400;   0;   6.4;   6.1;  975.80;    1.4;   90.00;    4.5;   -0.5;   -3.3;eor
       1262;20011121;   10;   5.1;   2.5;   10;   0.0;   0;    0.200;   0;   6.4;   5.8;  977.90;    1.8;   85.00;    5.3;   -0.8;   -2.5;eor
       1262;20011122;   10;  19.9;   7.3;   10;  11.3;   8;    0.200;   0;   6.2;   5.8;  965.40;    2.1;   82.00;    6.7;   -1.6;   -3.0;eor
       1262;20011123;   10;  13.5;   6.3;   10;   2.5;   7;    3.200;   1;   6.0;   5.0;  965.10;   -0.1;   83.00;    1.3;   -1.2;   -2.6;eor
       1262;20011124;   10;  12.6;   6.6;   10;   1.7;   8;    0.000;   5;   8.0;   5.6;  969.20;    0.3;   89.00;    1.1;   -0.7;   -1.3;eor
       1262;20011125;   10;   7.4;   3.3;   10;   7.6;   8;    0.000;   4;   8.0;   6.8;  965.50;    1.7;   98.00;    3.5;    0.5;    0.1;eor
       1262;20011126;   10;   9.3;   4.1;   10;   1.8;   6;    0.000;   0;   7.9;   8.7;  959.60;    5.5;   96.00;    7.0;    3.5;    3.3;eor
       1262;20011127;   10;  11.0;   2.9;   10;   3.3;   6;    0.000;   0;   7.9;   8.7;  958.70;    5.6;   95.00;    7.2;    3.5;    2.4;eor
       1262;20011128;   10;  11.6;   4.6;   10;   5.1;   8;    1.100;   0;   6.1;   6.4;  965.20;    2.5;   87.00;    4.0;    0.4;-999;eor
       1262;20011129;   10;  10.4;   4.2;   10;   9.6;   6;    0.400;   0;   7.5;   6.6;  969.80;    3.8;   83.00;    5.1;    2.4;    0.7;eor
       1262;20011130;   10;   8.0;   2.6;   10;   3.1;   6;    0.000;   0;   8.0;   8.4;  964.80;    4.8;   97.00;    6.4;    3.3;    2.6;eor
       1262;20011201;   10;   6.4;   3.0;   10;   6.9;   6;    0.000;   0;   8.0;   7.3;  969.20;    2.5;   99.00;    3.9;    1.7;    1.8;eor
       1262;20011202;   10;   6.0;   2.6;   10;   1.0;   6;    0.000;   0;   8.0;   7.2;  972.30;    2.2;   99.00;    3.7;   -0.1;    0.2;eor
       1262;20011203;   10;   5.1;   2.8;   10;   0.3;   6;    0.000;   0;   8.0;   6.1;  972.20;    0.0;   99.00;    0.8;   -1.4;   -0.9;eor
       1262;20011204;   10;  12.8;   2.9;   10;   4.8;   6;    0.000;   0;   8.0;   7.9;  967.40;    4.6;   93.00;    8.4;    0.7;    0.6;eor
       1262;20011205;   10;   9.9;   3.5;   10;   2.1;   8;    0.900;   0;   7.5;   8.3;  969.90;    6.4;   86.00;    7.8;    5.3;    3.5;eor
       1262;20011206;   10;  18.5;   9.1;   10;   5.3;   6;    0.000;   0;   7.8;   7.9;  969.00;    6.7;   81.00;   10.1;    3.0;    2.5;eor
       1262;20011207;   10;   7.2;   3.0;   10;   0.0;   6;    1.100;   0;   7.1;   6.6;  981.10;    2.5;   90.00;    4.0;   -0.2;   -2.5;eor
       1262;20011208;   10;   8.3;   3.6;   10;   0.0;   0;    7.600;   0;   2.4;   4.8;  984.60;   -0.8;   84.00;    1.5;   -3.2;   -5.2;eor
       1262;20011209;   10;   8.6;   4.0;   10;   0.0;   0;    7.800;   0;   0.5;   3.6;  984.90;   -3.4;   76.00;   -0.9;   -6.0;   -9.1;eor
       1262;20011210;   10;   4.2;   1.5;   10;   0.0;   7;    7.800;   0;   2.7;   3.5;  984.00;   -3.7;   76.00;    0.6;   -7.8;  -10.5;eor
       1262;20011211;   10;   6.8;   2.5;   10;   1.1;   8;    0.000;   0;   7.9;   5.3;  979.10;   -0.8;   91.00;    0.1;   -2.0;   -2.1;eor
       1262;20011212;   10;   5.9;   2.6;   10;   0.9;   8;    0.000;   2;   7.9;   6.1;  972.60;    0.4;   98.00;    1.2;   -0.5;   -0.9;eor
       1262;20011213;   10;  15.6;   5.5;   10;   0.0;   7;    3.800;   2;   4.4;   3.1;  973.70;   -6.2;   72.00;    0.7;  -14.4;  -15.4;eor
       1262;20011214;   10;   8.8;   4.0;   10;   0.0;   0;    6.500;   2;   1.4;   1.8;  981.10;  -12.4;   75.00;   -9.0;  -14.9;  -16.0;eor
       1262;20011215;   10;   5.7;   2.3;   10;   0.0;   7;    7.500;   2;   2.6;   2.3;  978.10;   -9.6;   78.00;   -5.9;  -14.0;  -16.1;eor
       1262;20011216;   10;   4.0;   1.4;   10;   0.0;   7;    6.100;   0;   3.7;   3.2;  978.70;   -6.6;   84.00;   -1.9;  -12.3;  -15.6;eor
       1262;20011217;   10;   6.7;   3.0;   10;   0.0;   7;    0.000;   3;   8.0;   4.4;  978.60;   -2.8;   88.00;   -1.9;   -4.0;   -3.9;eor
       1262;20011218;   10;   3.5;   1.1;   10;   0.0;   7;    0.000;   3;   7.8;   4.5;  979.30;   -1.9;   86.00;   -0.6;   -2.8;   -3.3;eor
       1262;20011219;   10;   9.8;   4.2;   10;   0.0;   7;    0.000;   2;   7.7;   4.2;  974.30;   -2.1;   81.00;   -1.3;   -2.7;   -3.6;eor
       1262;20011220;   10;  13.0;   4.9;   10;   0.2;   7;    2.100;   2;   6.5;   4.0;  969.40;   -2.1;   77.00;   -0.2;   -6.1;   -9.2;eor
       1262;20011221;   10;  18.6;   6.2;   10;   0.3;   7;    4.200;   4;   5.7;   3.3;  962.90;   -4.2;   74.00;   -0.5;  -10.3;  -14.2;eor
       1262;20011222;   10;  17.9;   7.7;   10;   0.3;   7;    0.100;   5;   7.5;   5.1;  953.00;   -0.2;   84.00;    1.2;   -1.7;   -3.5;eor
       1262;20011223;   10;  15.0;   4.4;   10;   0.2;   7;    3.200;   6;   4.4;   3.1;  961.00;   -6.5;   80.00;   -1.7;  -17.9;  -24.9;eor
       1262;20011224;   10;  15.7;   2.7;   10;   0.1;   7;    5.700;   7;   3.9;   1.9;  962.90;  -11.1;   70.00;    0.0;  -22.3;  -26.4;eor
       1262;20011225;   10;  22.3;  10.6;   10;   3.4;   8;    0.500;   4;   7.5;   5.0;  950.90;    2.6;   62.00;    4.9;   -1.5;   -1.9;eor
       1262;20011226;   10;  12.2;   5.7;   10;   4.8;   8;    0.000;   0;   7.5;   5.5;  950.80;    0.1;   89.00;    2.0;   -3.5;   -4.8;eor
       1262;20011227;   10;  13.3;   6.1;   10;   1.8;   8;    4.700;   3;   5.2;   3.6;  960.70;   -3.1;   74.00;    0.2;   -5.0;   -8.7;eor
       1262;20011228;   10;  23.6;  10.7;   10;   2.0;   8;    0.100;   2;   8.0;   6.3;  953.90;    4.2;   77.00;    7.4;    0.2;   -0.1;eor
       1262;20011229;   10;  23.0;   9.1;   10;  18.2;   8;    0.000;   0;   8.0;   7.7;  945.70;    5.9;   83.00;    8.0;    1.3;    0.8;eor
       1262;20011230;   10;  17.6;   7.3;   10;   0.1;   7;    7.600;   5;   4.8;   4.4;  954.90;   -0.8;   76.00;    1.3;   -2.1;   -3.7;eor
       1262;20011231;   10;  11.8;   5.5;   10;   0.0;   7;    2.900;   5;   5.5;   3.7;  970.30;   -3.5;   77.00;   -1.4;   -5.2;   -7.7;eor
       1262;20020101;   10;   9.4;   3.6;   10;   0.0;   7;    1.300;   5;   5.4;   3.2;  982.90;   -5.4;   79.00;   -2.3;   -7.7;  -11.1;eor
       1262;20020102;   10;  12.3;   4.4;   10;   0.0;   7;    4.100;   3;   6.5;   3.1;  980.00;   -3.5;   66.00;   -0.1;   -8.1;   -9.9;eor
       1262;20020103;   10;  10.3;   4.0;   10;   0.0;   0;    7.800;   3;   2.3;   2.9;  980.70;   -7.0;   78.00;   -4.4;  -10.6;  -13.1;eor
       1262;20020104;   10;   8.2;   2.2;   10;   0.0;   0;    8.000;   2;   0.0;   1.9;  981.60;  -10.9;   72.00;   -5.9;  -14.1;  -17.8;eor
       1262;20020105;   10;   2.2;   0.6;   10;   0.0;   0;    7.800;   2;   1.1;   2.1;  984.00;  -11.4;   82.00;   -5.1;  -15.5;  -18.2;eor
       1262;20020106;   10;   4.7;   1.4;   10;   0.5;   7;    6.800;   2;   3.3;   2.5;  980.80;   -9.9;   82.00;   -3.8;  -16.8;  -19.5;eor
       1262;20020107;   10;   7.0;   2.5;   10;   0.0;   7;    0.000;   3;   8.0;   4.7;  977.60;   -3.1;   96.00;   -1.2;   -4.8;   -4.6;eor
       1262;20020108;   10;-999;-999;   10;   0.0;   7;    0.000;   3;   8.0;   4.1;  980.50;   -4.6;   95.00;   -4.0;   -5.5;   -5.4;eor
       1262;20020109;   10;-999;-999;   10;   0.0;   7;    0.000;   3;   7.8;   3.7;  984.30;   -5.7;   94.00;   -4.2;   -6.9;   -6.6;eor
       1262;20020110;   10;   3.8;   1.1;   10;   0.0;   7;    4.700;   3;   5.3;   3.1;  983.00;   -8.0;   93.00;   -5.3;  -11.7;  -15.5;eor
       1262;20020111;   10;   2.5;   1.0;   10;   0.0;   7;    5.300;   3;   5.8;   2.9;  981.40;   -8.7;   92.00;   -5.4;  -11.1;  -13.9;eor
       1262;20020112;   10;   4.9;   1.2;   10;   0.3;   7;    0.000;   4;   7.0;   4.8;  980.40;   -3.3;   98.00;   -0.1;   -9.6;   -9.1;eor
       1262;20020113;   10;   6.7;   1.8;   10;   0.7;   7;    0.000;   4;   7.8;   5.3;  977.10;   -1.5;   97.00;    0.2;   -4.2;   -7.5;eor
       1262;20020114;   10;   7.0;   2.2;   10;   0.0;   7;    0.000;   3;   8.0;   4.2;  975.10;   -3.7;   90.00;   -2.9;   -5.2;   -5.1;eor
       1262;20020115;   10;   6.4;   2.5;   10;   0.0;   7;    0.000;   3;   8.0;   3.7;  969.10;   -5.6;   92.00;   -5.2;   -6.2;   -6.0;eor
       1262;20020116;   10;   6.2;   1.7;   10;   0.0;   7;    0.000;   3;   8.0;   3.9;  968.40;   -4.7;   91.00;   -1.8;   -6.5;   -6.2;eor
       1262;20020117;   10;   5.2;   1.7;   10;   0.0;   7;    3.200;   3;   5.8;   4.5;  971.40;   -2.6;   89.00;    0.9;   -6.8;  -11.7;eor
       1262;20020118;   10;   3.3;   1.1;   10;   0.0;   7;    0.000;   3;   7.7;   4.6;  970.50;   -3.7;   98.00;   -1.7;   -6.4;   -6.1;eor
       1262;20020119;   10;  13.0;   3.3;   10;   2.4;   6;    1.200;   3;   7.2;   5.2;  968.20;    1.3;   76.00;    5.1;   -2.8;   -4.2;eor
       1262;20020120;   10;  13.2;   6.2;   10;   2.3;   6;    1.100;   0;   7.1;   6.4;  969.70;    4.6;   76.00;    6.8;    2.6;    0.8;eor
       1262;20020121;   10;  18.6;   7.1;   10;   0.3;   6;    0.000;   0;   6.8;   7.5;  965.80;    5.8;   81.00;    8.5;    0.3;   -2.6;eor
       1262;20020122;   10;  10.2;   3.2;   10;   0.0;   0;    6.800;   0;   3.3;   6.3;  962.10;    3.6;   81.00;   10.6;   -3.5;   -4.7;eor
       1262;20020123;   10;   6.1;   1.6;   10;   1.6;   6;    4.300;   0;   4.7;   6.5;  959.20;    3.6;   82.00;    7.8;    0.4;   -3.8;eor
       1262;20020124;   10;  16.7;   4.2;   10;   0.8;   6;    0.600;   0;   7.1;   7.3;  954.80;    5.6;   81.00;   11.1;    0.9;   -0.8;eor
       1262;20020125;   10;  17.1;   5.6;   10;   1.1;   6;    0.300;   0;   7.1;   6.9;  967.10;    4.9;   80.00;    7.4;    1.3;   -0.7;eor
       1262;20020126;   10;  17.8;   6.0;   10;   0.0;   6;    3.900;   0;   6.1;   6.8;  966.70;    7.6;   66.00;   12.2;    1.4;    0.1;eor
       1262;20020127;   10;  27.6;  11.5;   10;   0.7;   6;    0.000;   0;   7.9;   7.7;  961.60;   10.6;   60.00;   12.3;    7.6;    4.9;eor
       1262;20020128;   10;  21.4;   9.9;   10;   0.0;   6;    5.300;   0;   4.4;   9.0;  971.80;   12.1;   64.00;   15.1;    8.6;    6.2;eor
       1262;20020129;   10;  10.2;   3.4;   10;   0.0;   0;    7.800;   0;   2.8;   6.9;  975.50;    8.3;   65.00;   13.9;    3.5;   -0.3;eor
       1262;20020130;   10;   4.3;   1.2;   10;   0.0;   0;    7.200;   0;   3.0;   6.0;  971.70;    5.3;   68.00;   13.9;   -1.2;   -4.3;eor
       1262;20020131;   10;  11.2;   2.7;   10;   0.0;   6;    0.600;   0;   5.8;   6.4;  968.30;    5.8;   70.00;   11.4;    0.2;   -2.7;eor
       1262;20020201;   10;  14.7;   3.4;   10;   0.0;   6;    6.000;   0;   4.3;   7.3;  973.50;    7.0;   74.00;   12.3;    1.9;   -1.1;eor
       1262;20020202;   10;   5.3;   1.6;   10;   0.0;   0;    8.700;   0;   2.2;   6.8;  976.30;    5.0;   79.00;   13.7;   -1.0;   -3.5;eor
       1262;20020203;   10;   3.5;   1.1;   10;   0.0;   0;    9.100;   0;   1.5;   6.4;  970.10;    3.5;   84.00;   12.7;   -2.6;   -5.6;eor
       1262;20020204;   10;   7.3;   2.0;   10;   0.0;   0;    5.800;   0;   3.4;   6.3;  970.90;    5.6;   71.00;   12.4;   -1.2;   -4.1;eor
       1262;20020205;   10;   7.5;   2.0;   10;   0.0;   6;    1.000;   0;   5.7;   5.8;  961.90;    7.0;   61.00;   14.9;   -2.4;   -4.8;eor
       1262;20020206;   10;   7.0;   2.1;   10;  10.1;   6;    0.000;   0;   7.8;   8.0;  953.90;    6.8;   81.00;    9.4;    4.3;    3.1;eor
       1262;20020207;   10;   6.9;   3.2;   10;   1.0;   6;    1.400;   0;   7.0;   7.2;  967.00;    4.4;   86.00;    6.7;    1.0;   -0.5;eor
       1262;20020208;   10;  15.2;   5.3;   10;   4.1;   6;    0.000;   0;   7.3;   6.9;  971.40;    4.4;   83.00;    6.8;    0.7;   -0.9;eor
       1262;20020209;   10;  14.6;   5.5;   10;   1.5;   8;    3.700;   0;   7.8;   9.2;  963.40;    9.3;   78.00;   12.8;    4.5;    4.0;eor
       1262;20020210;   10;  33.9;   8.7;   10;   1.4;   8;    2.700;   0;   5.8;   7.0;  961.40;    6.2;   74.00;   10.1;    4.2;    2.8;eor
       1262;20020211;   10;  17.7;   7.5;   10;   0.0;   6;    0.900;   0;   6.1;   7.1;  963.80;    8.7;   64.00;   11.0;    5.4;    3.3;eor
       1262;20020212;   10;  21.3;   9.8;   10;   0.0;   6;    1.200;   0;   6.5;   7.9;  964.30;   11.4;   59.00;   12.8;    9.7;    8.1;eor
       1262;20020213;   10;  18.6;   6.6;   10;   3.6;   6;    0.900;   0;   6.9;   8.4;  963.50;    9.1;   75.00;   13.4;    4.6;    4.4;eor
       1262;20020214;   10;  16.4;   7.1;   10;   0.0;   6;    0.000;   0;   7.4;   6.7;  966.20;    3.9;   82.00;    5.2;    0.4;   -0.7;eor
       1262;20020215;   10;  13.6;   7.0;   10;   0.0;   0;    9.000;   0;   2.0;   4.5;  969.90;    1.7;   65.00;    6.8;   -1.8;   -3.0;eor
       1262;20020216;   10;  10.1;   4.2;   10;   0.0;   0;    8.200;   0;   5.1;   4.7;  969.90;    3.4;   59.00;    9.8;   -1.2;   -3.8;eor
       1262;20020217;   10;   3.9;   1.2;   10;   0.0;   0;    5.700;   0;   3.9;   5.5;  968.90;    1.6;   82.00;    6.5;   -2.7;   -6.2;eor
       1262;20020218;   10;   8.7;   3.3;   10;   0.1;   8;    5.800;   0;   4.5;   5.8;  966.80;    3.4;   76.00;    8.4;   -2.4;   -5.6;eor
       1262;20020219;   10;  21.2;   9.1;   10;   0.0;   8;    3.500;   0;   7.4;   5.6;  968.00;    3.6;   72.00;    6.1;    1.4;    0.8;eor
       1262;20020220;   10;  26.0;  11.5;   10;   2.0;   6;    0.000;   0;   8.0;   6.8;  952.00;    5.6;   74.00;    7.0;    3.7;    2.9;eor
       1262;20020221;   10;  18.1;   5.6;   10;   0.6;   8;    0.000;   0;   6.5;   5.3;  956.60;    0.9;   81.00;    4.9;   -4.6;   -8.1;eor
       1262;20020222;   10;  17.7;   5.7;   10;   1.4;   8;    2.100;   0;   5.6;   4.5;  960.50;    0.3;   73.00;    5.4;   -5.3;   -7.9;eor
       1262;20020223;   10;  25.9;  10.4;   10;   7.8;   8;    2.300;   0;   7.1;   6.5;  951.40;    5.5;   72.00;    8.1;   -0.4;   -1.0;eor
       1262;20020224;   10;  19.4;   8.0;   10;   2.1;   8;    1.600;   2;   7.0;   4.9;  958.00;    0.6;   78.00;    2.2;   -0.7;   -2.4;eor
       1262;20020225;   10;  21.6;   8.6;   10;   2.8;   6;    0.000;   0;   8.0;   7.0;  957.20;    4.4;   83.00;    7.2;   -0.4;   -0.6;eor
       1262;20020226;   10;  21.6;   8.1;   10;   0.2;   6;    0.100;   0;   6.5;   7.5;  954.40;    9.9;   62.00;   12.4;    6.4;    4.6;eor
       1262;20020227;   10;  18.3;   7.1;   10;   8.5;   6;    1.100;   0;   7.5;   8.0;  953.80;    7.2;   78.00;   11.8;    2.9;    2.6;eor
       1262;20020228;   10;  18.3;   5.8;   10;   0.4;   6;    4.200;   0;   6.0;   6.5;  955.50;    5.7;   72.00;    9.7;    1.3;   -2.8;eor
       1262;20020301;   10;   9.0;   2.5;   10;   1.2;   6;    3.800;   0;   6.3;   6.1;  958.70;    5.2;   70.00;   10.2;    0.9;   -1.4;eor
       1262;20020302;   10;   7.4;   2.6;   10;   4.0;   8;    0.000;   0;   8.0;   6.9;  958.90;    2.3;   96.00;    4.4;    0.5;    0.1;eor
       1262;20020303;   10;   7.6;   2.3;   10;   0.0;   0;   10.000;   0;   3.1;   4.9;  965.70;    2.0;   72.00;    5.8;   -1.8;   -4.2;eor
       1262;20020304;   10;   6.2;   1.9;   10;   0.0;   0;   10.300;   0;   3.1;   5.1;  967.50;    1.6;   76.00;    7.7;   -4.5;   -6.8;eor
       1262;20020305;   10;   3.7;   0.9;   10;   0.0;   0;    7.900;   0;   4.3;   6.0;  959.60;    2.6;   81.00;   10.7;   -4.0;   -6.4;eor
       1262;20020306;   10;   9.0;   2.8;   10;   0.0;   0;    9.300;   0;   3.1;   6.8;  957.60;    5.4;   77.00;   12.2;   -2.8;   -4.6;eor
       1262;20020307;   10;  21.6;  10.1;   10;   1.4;   6;    0.700;   0;   7.1;   7.4;  963.90;    9.3;   63.00;   10.9;    6.6;    5.7;eor
       1262;20020308;   10;  11.8;   2.6;   10;   0.0;   0;   10.400;   0;   4.0;   5.6;  973.30;    6.4;   59.00;   11.5;    0.1;   -2.9;eor
       1262;20020309;   10;   7.9;   2.3;   10;   0.0;   6;    7.200;   0;   5.5;   6.4;  963.30;    5.9;   70.00;   12.3;   -1.8;   -5.0;eor
       1262;20020310;   10;  15.7;   4.3;   10;   0.0;   0;   10.300;   0;   2.0;   5.4;  967.50;    6.7;   56.00;   11.2;   -0.8;   -4.6;eor
       1262;20020311;   10;   4.2;   1.2;   10;   0.0;   0;   10.300;   0;   2.0;   5.5;  968.10;    6.5;   63.00;   18.0;   -3.7;   -7.3;eor
       1262;20020312;   10;   5.8;   1.3;   10;   0.0;   0;    9.500;   0;   4.2;   5.8;  964.60;    7.2;   62.00;   17.1;   -2.5;   -6.0;eor
       1262;20020313;   10;   5.0;   1.3;   10;   0.0;   0;   10.500;   0;   1.4;   6.5;  962.10;    9.0;   61.00;   18.2;    0.3;   -3.4;eor
       1262;20020314;   10;   7.5;   2.1;   10;   0.0;   0;    6.600;   0;   4.0;   7.2;  956.80;    7.5;   72.00;   15.9;   -0.2;   -3.8;eor
       1262;20020315;   10;   8.9;   2.2;   10;   0.0;   0;   10.200;   0;   5.6;   7.5;  960.60;    7.3;   74.00;   13.3;    2.1;   -1.0;eor
       1262;20020316;   10;   6.8;   1.9;   10;   0.0;   0;    8.500;   0;   4.1;   8.2;  963.90;    7.3;   81.00;   14.5;    1.1;   -2.1;eor
       1262;20020317;   10;   5.0;   1.8;   10;   0.0;   0;    5.500;   0;   4.9;   8.4;  961.70;    6.7;   87.00;   13.7;    2.0;   -0.8;eor
       1262;20020318;   10;   9.9;   1.1;   10;   1.7;   6;    9.600;   0;   3.7;   7.3;  958.60;    9.5;   67.00;   17.8;    0.2;   -1.8;eor
       1262;20020319;   10;  16.9;   5.6;   10;  27.8;   6;    0.000;   0;   8.0;   9.3;  955.20;    8.8;   83.00;   12.7;    6.1;    5.4;eor
       1262;20020320;   10;  20.2;   8.3;   10;  32.9;   6;    0.000;   0;   8.0;  10.7;  962.20;    9.5;   90.00;   12.6;    5.3;    5.2;eor
       1262;20020321;   10;  21.9;   8.9;   10;  18.3;   6;    0.000;   0;   7.8;  10.6;  965.70;   11.2;   80.00;   13.7;    6.6;    5.9;eor
       1262;20020322;   10;  17.7;   7.0;   10;   5.5;   8;    0.900;   0;   6.8;   8.2;  967.20;    6.5;   84.00;    8.5;    2.0;   -0.3;eor
       1262;20020323;   10;  12.6;   5.3;   10;   0.1;   8;    1.400;   0;   6.5;   5.3;  972.00;    1.9;   76.00;    4.2;    0.4;   -1.0;eor
       1262;20020324;   10;  12.1;   4.0;   10;   0.6;   7;    1.300;   0;   6.9;   5.3;  975.50;    1.0;   81.00;    3.8;   -0.2;   -1.3;eor
       1262;20020325;   10;   5.7;   2.5;   10;   0.0;   7;    5.000;   0;   5.9;   4.5;  975.40;    0.6;   72.00;    3.4;   -2.5;   -4.7;eor
       1262;20020326;   10;   6.9;   2.8;   10;   0.0;   0;    3.900;   0;   5.3;   4.4;  974.30;   -0.2;   74.00;    2.9;   -3.6;   -5.2;eor
       1262;20020327;   10;  10.6;   2.9;   10;   0.0;   0;    5.800;   0;   3.5;   4.6;  975.80;    1.0;   71.00;    4.9;   -2.8;   -5.2;eor
       1262;20020328;   10;   9.8;   3.7;   10;   0.0;   0;   11.500;   0;   0.3;   4.7;  975.70;    2.3;   67.00;    8.7;   -3.7;   -6.2;eor
       1262;20020329;   10;   8.5;   3.2;   10;   0.0;   0;   11.800;   0;   1.2;   5.5;  972.20;    5.8;   62.00;   13.2;   -0.7;   -4.4;eor
       1262;20020330;   10;   5.4;   1.3;   10;   0.0;   0;   11.800;   0;   1.2;   6.3;  969.40;    7.8;   63.00;   16.7;   -1.3;   -4.3;eor
       1262;20020331;   10;   5.1;   2.0;   10;   0.0;   0;    8.000;   0;   4.5;   6.8;  967.10;    9.7;   58.00;   16.2;    3.5;    0.8;eor
       1262;20020401;   10;   5.4;   1.5;   10;   0.0;   0;   10.600;   0;   2.0;   7.0;  965.70;    9.6;   62.00;   16.4;    2.9;   -1.1;eor
       1262;20020402;   10;  11.5;   3.4;   10;   0.0;   0;   11.700;   0;   0.5;   7.6;  965.00;    9.7;   66.00;   16.9;    2.0;   -2.1;eor
       1262;20020403;   10;  14.9;   6.6;   10;   0.0;   0;   11.700;   0;   0.0;   7.6;  958.00;   11.1;   59.00;   17.6;    5.0;    1.8;eor
       1262;20020404;   10;  12.8;   5.6;   10;   0.0;   0;   11.900;   0;   0.0;   5.4;  954.70;    9.0;   49.00;   15.0;    3.8;    0.1;eor
       1262;20020405;   10;  11.6;   4.1;   10;   0.0;   0;   11.100;   0;   2.8;   4.3;  954.70;    5.6;   49.00;   11.2;    0.2;   -3.2;eor
       1262;20020406;   10;   9.0;   3.7;   10;   0.0;   0;   12.000;   0;   1.3;   3.5;  962.20;    2.3;   51.00;    7.3;   -2.6;   -5.8;eor
       1262;20020407;   10;  11.2;   3.8;   10;   0.0;   0;   12.000;   0;   1.3;   3.9;  966.90;    2.6;   55.00;    9.0;   -4.4;   -8.7;eor
       1262;20020408;   10;   8.1;   2.5;   10;   0.0;   0;   10.500;   0;   2.8;   4.5;  965.20;    4.1;   56.00;   10.1;   -1.3;   -4.2;eor
       1262;20020409;   10;  11.8;   4.4;   10;   0.0;   0;   10.100;   0;   2.0;   4.4;  962.70;    5.3;   51.00;   11.0;   -0.5;   -4.6;eor
       1262;20020410;   10;  16.7;   6.7;   10;   0.0;   0;    7.600;   0;   4.2;   5.5;  959.00;    4.9;   64.00;    9.1;    1.1;   -1.2;eor
       1262;20020411;   10;  10.8;   4.1;   10;   0.0;   0;    7.700;   0;   6.6;   6.4;  953.90;    7.7;   64.00;   15.2;    1.6;    1.8;eor
